station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,avg_wind_dir_deg,avg_wind_speed_kmh,avg_sea_level_pres_hpa
13588,Skopje,2022-07-28,Summer,24.2,18.6,31.2,5.6,242.0,5.5,1012.8
13588,Skopje,2022-07-29,Summer,28.3,19.9,34.4,0.0,281.0,4.5,1013.7
13588,Skopje,2022-07-30,Summer,26.8,20.0,36.2,0.0,312.0,4.6,1011.7
13588,Skopje,2022-07-31,Summer,24.2,18.3,29.9,0.0,303.0,6.4,1012.5
13588,Skopje,2022-08-01,Summer,23.7,15.4,30.5,0.0,301.0,6.4,1013.5
13588,Skopje,2022-08-02,Summer,24.0,16.1,31.4,0.0,301.0,7.3,1014.0
13588,Skopje,2022-08-03,Summer,29.8,17.0,33.1,0.0,268.0,4.7,1014.8
13588,Skopje,2022-08-04,Summer,26.3,17.2,34.4,0.0,254.0,6.2,1015.1
13588,Skopje,2022-08-05,Summer,26.7,18.5,34.1,0.0,246.0,6.3,1013.7
13588,Skopje,2022-08-06,Summer,26.2,18.4,33.6,0.0,223.0,5.5,1011.4
13588,Skopje,2022-08-07,Summer,25.7,19.1,32.4,1.8,302.0,6.8,1012.1
13588,Skopje,2022-08-08,Summer,25.6,18.7,32.0,0.0,226.0,4.9,1014.4
13588,Skopje,2022-08-09,Summer,25.1,17.9,31.6,0.0,288.0,5.6,1015.3
13588,Skopje,2022-08-10,Summer,23.8,18.4,30.5,1.8,284.0,5.9,1016.2
13588,Skopje,2022-08-11,Summer,25.7,20.0,31.2,0.0,284.0,5.8,1015.3
13588,Skopje,2022-08-12,Summer,24.6,17.2,30.8,0.0,249.0,5.0,1014.4
13588,Skopje,2022-08-13,Summer,21.7,16.9,28.8,3.7,234.0,5.2,1011.4
13588,Skopje,2022-08-14,Summer,20.2,17.8,26.9,6.6,271.0,5.2,1008.9
13588,Skopje,2022-08-15,Summer,24.3,14.4,31.6,0.0,247.0,5.2,1009.0
13588,Skopje,2022-08-16,Summer,22.4,17.3,29.1,0.0,245.0,5.3,1011.6
13588,Skopje,2022-08-17,Summer,24.9,16.5,34.5,0.0,241.0,5.5,1012.3
13588,Skopje,2022-08-18,Summer,27.3,19.2,37.0,0.0,255.0,5.5,1012.4
13588,Skopje,2022-08-19,Summer,27.9,19.5,37.3,0.0,216.0,4.8,1010.6
13588,Skopje,2022-08-20,Summer,23.1,18.9,30.5,0.0,291.0,5.1,1009.2
13588,Skopje,2022-08-21,Summer,22.7,16.4,29.5,4.8,277.0,5.0,1008.1
13588,Skopje,2022-08-22,Summer,22.2,17.1,30.0,0.3,257.0,5.4,1008.0
13588,Skopje,2022-08-23,Summer,21.9,15.7,31.0,2.3,255.0,5.7,1010.4
13588,Skopje,2022-08-24,Summer,23.6,18.3,29.4,1.3,267.0,7.0,1012.8
13588,Skopje,2022-08-25,Summer,24.1,18.8,29.5,12.2,283.0,7.9,1012.1
13588,Skopje,2022-08-26,Summer,25.1,19.6,33.2,0.0,264.0,6.8,1010.3
13588,Skopje,2022-08-27,Summer,24.7,17.7,33.1,0.0,281.0,4.9,1011.3
13588,Skopje,2022-08-28,Summer,24.5,18.3,34.3,0.0,231.0,4.1,1013.5
13588,Skopje,2022-08-29,Summer,25.3,18.3,31.3,1.4,257.0,6.0,1015.2
13588,Skopje,2022-08-30,Summer,21.1,17.9,30.9,5.8,265.0,8.4,1016.2
13588,Skopje,2022-08-31,Summer,22.4,16.5,30.3,7.9,273.0,5.6,1014.2
13588,Skopje,2022-09-01,Autumn,21.9,17.7,31.0,0.0,281.0,4.9,1011.8
13588,Skopje,2022-09-02,Autumn,20.8,17.6,24.4,11.7,68.0,4.1,1012.6
13588,Skopje,2022-09-03,Autumn,20.4,17.0,26.9,0.0,273.0,3.9,1016.2
13588,Skopje,2022-09-04,Autumn,21.0,15.1,29.1,0.0,8.0,5.7,1019.0
13588,Skopje,2022-09-05,Autumn,21.3,16.9,27.8,6.6,295.0,5.8,1021.2
13588,Skopje,2022-09-06,Autumn,20.6,13.7,28.4,0.0,22.0,4.9,1020.4
13588,Skopje,2022-09-07,Autumn,20.0,13.5,29.5,0.0,31.0,5.0,1018.9
13588,Skopje,2022-09-08,Autumn,22.3,15.3,29.9,0.0,63.0,6.1,1017.5
13588,Skopje,2022-09-09,Autumn,21.3,16.7,25.4,1.1,352.0,5.6,1016.4
13588,Skopje,2022-09-10,Autumn,23.2,18.0,31.5,0.5,349.0,6.0,1013.1
13588,Skopje,2022-09-11,Autumn,20.0,14.4,28.3,0.5,258.0,6.2,1012.8
13588,Skopje,2022-09-12,Autumn,17.6,13.8,24.0,1.0,302.0,7.2,1014.1
13588,Skopje,2022-09-13,Autumn,17.4,10.5,25.5,0.0,293.0,7.1,1014.7
13588,Skopje,2022-09-14,Autumn,18.8,10.0,29.2,0.0,339.0,4.8,1015.2
13588,Skopje,2022-09-15,Autumn,21.6,13.3,31.0,0.0,14.0,6.1,1012.8
13588,Skopje,2022-09-16,Autumn,22.4,17.8,27.5,0.0,343.0,6.1,1009.3
13588,Skopje,2022-09-17,Autumn,17.8,16.4,21.2,0.8,24.0,6.0,1004.1
13588,Skopje,2022-09-18,Autumn,15.2,11.3,19.1,7.4,328.0,7.1,1011.7
13588,Skopje,2022-09-19,Autumn,12.6,6.0,23.0,0.0,349.0,6.2,1015.4
13588,Skopje,2022-09-20,Autumn,14.6,9.0,20.3,0.0,268.0,4.3,1017.3
13588,Skopje,2022-09-21,Autumn,13.2,9.8,19.1,0.0,311.0,7.5,1018.4
13588,Skopje,2022-09-22,Autumn,12.4,8.8,19.6,0.0,296.0,6.0,1019.5
13588,Skopje,2022-09-23,Autumn,12.6,5.6,20.3,0.0,292.0,4.7,1019.9
13588,Skopje,2022-09-24,Autumn,12.3,4.3,22.6,0.0,341.0,5.9,1020.8
13588,Skopje,2022-09-25,Autumn,15.4,7.3,22.7,0.0,321.0,5.8,1018.4
13588,Skopje,2022-09-26,Autumn,14.7,11.5,18.4,0.0,9.0,7.0,1012.8
13588,Skopje,2022-09-27,Autumn,18.2,15.1,25.3,17.8,342.0,5.8,1004.0
13588,Skopje,2022-09-28,Autumn,15.5,10.1,24.6,0.0,302.0,5.4,1005.4
13588,Skopje,2022-09-29,Autumn,18.6,13.1,22.5,0.0,3.0,4.9,1007.6
13588,Skopje,2022-09-30,Autumn,18.6,13.3,27.2,0.3,342.0,5.3,1014.7
13588,Skopje,2022-10-01,Autumn,16.8,13.9,21.4,0.0,5.0,6.2,1017.8
13588,Skopje,2022-10-02,Autumn,18.3,13.5,24.1,8.9,294.0,6.9,1017.2
13588,Skopje,2022-10-03,Autumn,12.8,8.8,18.0,0.0,313.0,5.7,1017.0
13588,Skopje,2022-10-04,Autumn,13.6,7.1,19.0,0.0,287.0,6.4,1022.2
13588,Skopje,2022-10-05,Autumn,11.8,6.6,20.4,0.0,241.0,5.8,1028.3
13588,Skopje,2022-10-06,Autumn,13.9,6.5,22.0,0.0,252.0,4.4,1027.9
13588,Skopje,2022-10-07,Autumn,14.3,9.9,24.9,0.0,255.0,5.5,1025.3
13588,Skopje,2022-10-08,Autumn,16.1,8.0,24.1,0.0,325.0,4.2,1021.3
13588,Skopje,2022-10-09,Autumn,15.6,8.4,26.1,0.0,299.0,4.4,1020.6
13588,Skopje,2022-10-10,Autumn,16.3,10.8,21.4,0.0,296.0,5.3,1023.2
13588,Skopje,2022-10-11,Autumn,14.6,13.7,15.8,1.0,3.0,4.4,1021.6
13588,Skopje,2022-10-12,Autumn,15.7,13.0,19.1,1.5,241.0,3.4,1022.4
13588,Skopje,2022-10-13,Autumn,14.6,13.7,16.5,1.0,48.0,3.8,1021.5
13588,Skopje,2022-10-14,Autumn,12.4,10.5,14.6,21.6,69.0,8.3,1017.5
13588,Skopje,2022-10-15,Autumn,12.6,7.2,20.2,1.5,237.0,5.4,1019.1
13588,Skopje,2022-10-16,Autumn,13.2,6.0,20.7,0.0,231.0,4.0,1024.3
13588,Skopje,2022-10-17,Autumn,13.4,6.4,20.9,0.0,266.0,3.7,1030.4
13588,Skopje,2022-10-18,Autumn,11.9,4.9,20.5,0.0,320.0,3.8,1028.5
13588,Skopje,2022-10-19,Autumn,12.1,3.9,21.2,0.0,295.0,4.2,1021.0
13588,Skopje,2022-10-20,Autumn,14.4,6.8,21.8,0.0,294.0,5.1,1023.4
13588,Skopje,2022-10-21,Autumn,10.7,4.1,19.6,0.0,340.0,5.1,1025.9
13588,Skopje,2022-10-22,Autumn,12.4,5.6,19.0,0.0,358.0,5.8,1024.8
13588,Skopje,2022-10-23,Autumn,14.2,7.3,23.6,0.0,252.0,4.3,1023.8
13588,Skopje,2022-10-24,Autumn,16.8,8.5,24.5,0.0,331.0,5.2,1022.8
13588,Skopje,2022-10-25,Autumn,15.5,7.9,25.1,0.0,263.0,4.4,1020.1
13588,Skopje,2022-10-26,Autumn,16.2,9.0,25.1,0.0,252.0,5.4,1021.9
13588,Skopje,2022-10-27,Autumn,16.3,9.2,25.2,0.0,257.0,5.9,1026.9
13588,Skopje,2022-10-28,Autumn,12.9,6.7,20.3,0.0,241.0,5.1,1028.6
13588,Skopje,2022-10-29,Autumn,12.6,6.2,21.0,0.0,270.0,4.9,1026.3
13588,Skopje,2022-10-30,Autumn,13.4,6.3,23.1,0.0,264.0,5.9,1022.8
13588,Skopje,2022-10-31,Autumn,15.7,8.6,24.1,0.0,272.0,6.9,1022.1
13588,Skopje,2022-11-01,Autumn,14.6,8.4,24.0,0.0,247.0,4.2,1023.7
13588,Skopje,2022-11-02,Autumn,13.2,8.6,24.4,0.0,293.0,3.5,1022.3
13588,Skopje,2022-11-03,Autumn,11.4,8.2,20.0,0.0,243.0,5.0,1020.9
13588,Skopje,2022-11-04,Autumn,13.5,9.0,19.0,0.0,20.0,8.0,1014.6
13588,Skopje,2022-11-05,Autumn,12.3,10.8,18.6,0.0,50.0,6.7,1010.1
13588,Skopje,2022-11-06,Autumn,12.6,9.9,13.1,10.9,152.0,3.7,1013.0
13588,Skopje,2022-11-07,Autumn,10.9,8.7,15.0,0.8,315.0,4.0,1019.8
13588,Skopje,2022-11-08,Autumn,10.4,7.9,17.9,0.0,272.0,3.8,1022.2
13588,Skopje,2022-11-09,Autumn,9.5,6.0,15.0,0.0,312.0,4.9,1023.5
13588,Skopje,2022-11-10,Autumn,11.2,7.9,15.7,0.0,303.0,4.8,1025.7
13588,Skopje,2022-11-11,Autumn,10.1,6.8,16.8,0.0,292.0,6.7,1030.7
13588,Skopje,2022-11-12,Autumn,10.9,5.9,16.1,2.5,207.0,5.6,1030.4
13588,Skopje,2022-11-13,Autumn,9.9,6.4,13.2,0.0,348.0,5.2,1030.0
13588,Skopje,2022-11-14,Autumn,9.4,4.0,16.7,0.0,327.0,3.9,1025.9
13588,Skopje,2022-11-15,Autumn,8.6,4.9,11.7,0.0,1.0,5.0,1020.1
13588,Skopje,2022-11-16,Autumn,11.2,4.7,14.2,2.4,13.0,6.2,1010.6
13588,Skopje,2022-11-17,Autumn,13.1,9.6,18.1,0.0,355.0,6.4,1004.3
13588,Skopje,2022-11-18,Autumn,9.7,6.9,12.6,0.0,341.0,5.5,1004.2
13588,Skopje,2022-11-19,Autumn,11.2,7.5,18.6,2.3,19.0,5.7,1008.8
13588,Skopje,2022-11-20,Autumn,13.4,10.6,16.8,2.8,19.0,6.6,1007.9
13588,Skopje,2022-11-21,Autumn,8.2,5.1,10.9,10.9,341.0,7.7,1007.5
13588,Skopje,2022-11-22,Autumn,4.2,2.1,6.3,0.0,19.0,6.9,1009.5
13588,Skopje,2022-11-23,Autumn,8.3,4.1,13.4,10.4,336.0,5.7,1003.8
13588,Skopje,2022-11-24,Autumn,7.4,3.9,11.8,0.0,266.0,4.7,1011.3
13588,Skopje,2022-11-25,Autumn,8.2,-0.3,14.1,0.0,259.0,6.2,1020.2
13588,Skopje,2022-11-26,Autumn,5.0,0.2,12.0,0.0,268.0,5.1,1025.7
13588,Skopje,2022-11-27,Autumn,4.6,2.9,6.5,0.0,264.0,4.2,1027.1
13588,Skopje,2022-11-28,Autumn,4.5,1.6,8.4,0.0,253.0,3.2,1022.0
13588,Skopje,2022-11-29,Autumn,2.7,-0.4,9.0,0.0,329.0,4.6,1019.4
13588,Skopje,2022-11-30,Autumn,5.2,2.9,6.2,6.7,291.0,3.4,1017.8
13588,Skopje,2022-12-01,Winter,5.8,5.1,7.2,6.6,274.0,5.3,1017.5
13588,Skopje,2022-12-02,Winter,5.8,4.6,8.8,2.0,10.0,3.7,1022.5
13588,Skopje,2022-12-03,Winter,7.5,2.0,10.1,0.0,9.0,5.7,1025.7
13588,Skopje,2022-12-04,Winter,7.4,4.7,9.1,0.0,21.0,5.0,1025.5
13588,Skopje,2022-12-05,Winter,8.9,6.4,11.3,0.0,29.0,5.7,1025.7
13588,Skopje,2022-12-06,Winter,6.8,5.2,9.5,0.0,27.0,6.3,1021.2
13588,Skopje,2022-12-07,Winter,6.4,4.8,9.3,0.0,16.0,6.6,1016.2
13588,Skopje,2022-12-08,Winter,6.9,4.8,9.9,0.0,11.0,6.8,1015.7
13588,Skopje,2022-12-09,Winter,8.1,5.7,10.3,0.0,33.0,7.6,1014.8
13588,Skopje,2022-12-10,Winter,10.7,8.0,13.8,10.6,43.0,6.1,1005.7
13588,Skopje,2022-12-11,Winter,9.6,5.2,12.6,6.8,23.0,5.4,998.3
13588,Skopje,2022-12-12,Winter,5.2,2.2,9.2,2.6,12.0,5.7,1007.0
13588,Skopje,2022-12-13,Winter,1.8,-0.6,4.8,0.0,327.0,3.9,1014.1
13588,Skopje,2022-12-14,Winter,3.3,0.5,5.3,6.1,29.0,7.7,1012.4
13588,Skopje,2022-12-15,Winter,6.0,4.0,7.9,1.4,16.0,5.9,1012.3
13588,Skopje,2022-12-16,Winter,9.5,7.3,12.6,0.0,24.0,8.4,1014.8
13588,Skopje,2022-12-17,Winter,10.5,9.1,13.2,1.0,15.0,6.4,1017.4
13588,Skopje,2022-12-18,Winter,6.4,1.2,9.7,0.0,299.0,5.5,1030.8
13588,Skopje,2022-12-19,Winter,2.0,-1.5,5.9,0.0,313.0,3.7,1037.2
13588,Skopje,2022-12-20,Winter,0.5,-2.1,4.5,0.0,7.0,5.5,1034.0
13588,Skopje,2022-12-21,Winter,-0.6,-2.8,2.9,0.0,336.0,4.8,1026.1
13588,Skopje,2022-12-22,Winter,1.9,-1.6,5.4,0.0,288.0,2.5,1020.3
13588,Skopje,2022-12-23,Winter,3.4,-1.2,6.8,0.0,17.0,2.9,1018.2
13588,Skopje,2022-12-24,Winter,4.5,0.7,8.1,0.0,283.0,4.1,1019.0
13588,Skopje,2022-12-25,Winter,5.9,0.8,12.3,0.0,267.0,4.1,1025.4
13588,Skopje,2022-12-26,Winter,4.7,2.8,7.0,0.0,353.0,4.4,1028.5
13588,Skopje,2022-12-27,Winter,4.5,2.1,8.8,0.0,305.0,4.4,1027.1
13588,Skopje,2022-12-28,Winter,6.4,3.5,10.4,0.0,321.0,4.3,1028.7
13588,Skopje,2022-12-29,Winter,6.1,0.8,12.4,0.0,334.0,5.9,1028.2
13588,Skopje,2022-12-30,Winter,3.1,0.1,8.4,0.0,344.0,4.4,1028.6
13588,Skopje,2022-12-31,Winter,1.9,0.3,5.9,0.0,10.0,2.7,1032.4
13588,Skopje,2023-01-01,Winter,1.9,0.9,2.9,0.0,15.0,2.7,1034.6
13588,Skopje,2023-01-02,Winter,0.9,-0.4,2.2,0.0,354.0,3.0,1033.2
13588,Skopje,2023-01-03,Winter,1.2,-0.2,2.9,0.0,289.0,2.8,1030.0
13588,Skopje,2023-01-04,Winter,3.1,-1.0,13.2,0.0,275.0,4.2,1029.6
13588,Skopje,2023-01-05,Winter,5.7,-0.5,10.4,0.0,338.0,5.1,1025.1
13588,Skopje,2023-01-06,Winter,6.4,0.2,13.8,0.0,279.0,6.1,1025.3
13588,Skopje,2023-01-07,Winter,6.8,0.6,11.4,0.0,332.0,3.9,1025.9
13588,Skopje,2023-01-08,Winter,3.6,-0.8,10.2,0.0,343.0,5.4,1023.3
13588,Skopje,2023-01-09,Winter,3.2,-1.7,7.1,0.0,7.0,8.1,1017.6
13588,Skopje,2023-01-10,Winter,6.7,4.6,12.7,7.6,330.0,7.9,1007.9
13588,Skopje,2023-01-11,Winter,2.8,0.6,7.0,1.0,263.0,7.9,1016.9
13588,Skopje,2023-01-12,Winter,3.9,-0.4,8.3,0.0,263.0,6.8,1021.8
13588,Skopje,2023-01-13,Winter,6.7,0.8,10.6,0.0,226.0,5.6,1021.8
13588,Skopje,2023-01-14,Winter,3.9,-0.4,5.9,0.0,297.0,4.9,1022.1
13588,Skopje,2023-01-15,Winter,4.8,1.0,8.5,0.0,348.0,5.5,1021.4
13588,Skopje,2023-01-16,Winter,4.7,-1.1,5.9,0.0,359.0,6.4,1012.2
13588,Skopje,2023-01-17,Winter,8.2,4.2,12.6,4.3,313.0,6.6,1003.0
13588,Skopje,2023-01-18,Winter,12.6,6.8,18.7,0.0,143.0,9.1,1002.8
13588,Skopje,2023-01-19,Winter,12.5,8.4,16.5,9.0,96.0,12.5,1004.7
13588,Skopje,2023-01-20,Winter,7.4,3.7,12.2,1.0,91.0,8.5,1005.4
13588,Skopje,2023-01-21,Winter,4.3,2.9,7.0,0.5,264.0,8.4,1010.5
13588,Skopje,2023-01-22,Winter,5.8,1.4,12.8,0.0,261.0,5.9,1019.0
13588,Skopje,2023-01-23,Winter,8.3,4.9,10.7,0.0,139.0,7.8,1021.6
13588,Skopje,2023-01-24,Winter,6.3,4.5,8.8,0.5,254.0,7.5,1027.1
13588,Skopje,2023-01-25,Winter,4.7,4.0,5.8,0.3,49.0,4.0,1026.2
13588,Skopje,2023-01-26,Winter,3.3,2.2,4.5,0.0,94.0,8.9,1015.9
13588,Skopje,2023-01-27,Winter,1.9,0.9,4.8,0.0,280.0,9.0,1010.2
13588,Skopje,2023-01-28,Winter,2.9,0.9,5.6,0.0,270.0,7.0,1016.7
13588,Skopje,2023-01-29,Winter,2.5,-0.2,3.7,0.0,299.0,8.7,1022.9
13588,Skopje,2023-01-30,Winter,1.5,-2.0,3.4,0.0,106.0,5.6,1019.6
13588,Skopje,2023-01-31,Winter,3.1,-1.2,6.6,0.1,292.0,11.8,1018.3
13588,Skopje,2023-02-01,Winter,7.8,-3.7,11.6,0.0,259.0,7.3,1021.5
13588,Skopje,2023-02-02,Winter,4.9,-1.4,11.5,0.1,1.0,7.1,1020.3
13588,Skopje,2023-02-03,Winter,4.4,-1.0,8.6,3.1,296.0,9.9,1024.1
13588,Skopje,2023-02-04,Winter,2.8,0.2,7.5,0.9,314.0,11.2,1017.7
13588,Skopje,2023-02-05,Winter,-1.6,-3.4,0.4,0.0,310.0,19.1,1026.3
13588,Skopje,2023-02-06,Winter,-2.3,-4.7,0.1,0.0,320.0,16.5,1030.9
13588,Skopje,2023-02-07,Winter,-2.1,-4.7,1.5,0.0,290.0,12.5,1035.6
13588,Skopje,2023-02-08,Winter,-2.3,-7.0,2.7,0.0,254.0,6.0,1039.0
13588,Skopje,2023-02-09,Winter,-2.6,-8.4,3.7,0.0,281.0,6.3,1039.1
13588,Skopje,2023-02-10,Winter,-1.1,-7.6,6.2,0.0,248.0,5.1,1037.3
13588,Skopje,2023-02-11,Winter,0.9,-5.9,9.4,0.0,262.0,6.5,1035.1
13588,Skopje,2023-02-12,Winter,1.5,-4.5,6.1,0.0,311.0,8.5,1032.6
13588,Skopje,2023-02-13,Winter,3.0,-0.3,11.4,0.0,295.0,6.0,1037.1
13588,Skopje,2023-02-14,Winter,3.8,-2.7,9.7,0.0,300.0,12.3,1032.8
13588,Skopje,2023-02-15,Winter,5.2,0.8,12.1,0.0,316.0,7.4,1032.5
13588,Skopje,2023-02-16,Winter,4.1,-3.6,13.9,0.0,232.0,6.0,1031.2
13588,Skopje,2023-02-17,Winter,5.3,-2.0,15.0,0.0,255.0,5.3,1028.9
13588,Skopje,2023-02-18,Winter,6.5,-1.3,15.2,0.0,246.0,5.7,1026.0
13588,Skopje,2023-02-19,Winter,9.6,0.1,18.4,0.0,200.0,6.0,1021.2
13588,Skopje,2023-02-20,Winter,10.7,4.4,17.2,0.0,287.0,11.6,1024.6
13588,Skopje,2023-02-21,Winter,8.5,-0.2,19.1,0.0,230.0,6.0,1020.5
13588,Skopje,2023-02-22,Winter,10.4,1.5,21.3,0.0,218.0,6.6,1016.2
13588,Skopje,2023-02-23,Winter,9.4,2.1,17.8,0.0,195.0,5.1,1015.7
13588,Skopje,2023-02-24,Winter,10.3,4.1,18.1,0.0,177.0,7.7,1014.6
13588,Skopje,2023-02-25,Winter,11.6,6.6,16.2,0.0,104.0,5.4,1008.1
13588,Skopje,2023-02-26,Winter,14.4,10.3,18.8,0.0,118.0,16.7,1003.0
13588,Skopje,2023-02-27,Winter,8.1,4.8,13.9,3.6,307.0,13.2,1015.3
13588,Skopje,2023-02-28,Winter,8.2,4.7,12.8,0.5,51.0,6.0,1022.3
13588,Skopje,2023-03-01,Spring,8.1,6.2,10.1,0.0,78.0,4.5,1019.9
13588,Skopje,2023-03-02,Spring,9.7,6.8,11.4,3.2,38.0,5.7,1017.8
13588,Skopje,2023-03-03,Spring,8.4,6.4,11.5,2.9,39.0,4.7,1016.5
13588,Skopje,2023-03-04,Spring,7.2,6.2,9.0,0.5,38.0,2.7,1016.0
13588,Skopje,2023-03-05,Spring,7.7,6.1,11.6,3.0,285.0,6.9,1011.9
13588,Skopje,2023-03-06,Spring,4.7,-0.8,12.4,0.0,301.0,6.1,1012.4
13588,Skopje,2023-03-07,Spring,9.5,2.3,18.1,0.0,156.0,6.2,1009.0
13588,Skopje,2023-03-08,Spring,8.2,1.6,15.9,0.0,301.0,5.7,1011.3
13588,Skopje,2023-03-09,Spring,9.2,2.2,21.0,0.0,16.0,7.9,1010.1
13588,Skopje,2023-03-10,Spring,10.5,7.4,13.6,0.0,255.0,5.7,1005.4
13588,Skopje,2023-03-11,Spring,9.5,4.4,15.0,2.2,299.0,7.1,1000.6
13588,Skopje,2023-03-12,Spring,6.4,3.2,11.1,0.0,319.0,11.2,1014.5
13588,Skopje,2023-03-13,Spring,6.0,-2.1,14.7,0.0,282.0,7.0,1022.1
13588,Skopje,2023-03-14,Spring,8.1,-0.5,17.3,0.0,115.0,6.0,1014.2
13588,Skopje,2023-03-15,Spring,6.4,4.3,9.3,3.0,325.0,11.1,1005.9
13588,Skopje,2023-03-16,Spring,5.1,3.7,7.5,4.1,302.0,16.5,1015.9
13588,Skopje,2023-03-17,Spring,6.1,2.3,11.3,0.0,311.0,13.7,1022.2
13588,Skopje,2023-03-18,Spring,6.8,-0.9,15.4,0.0,99.0,7.1,1021.3
13588,Skopje,2023-03-19,Spring,8.6,-0.6,18.0,0.0,246.0,6.1,1022.1
13588,Skopje,2023-03-20,Spring,10.8,1.7,19.8,0.0,241.0,4.8,1018.8
13588,Skopje,2023-03-21,Spring,10.8,6.7,16.6,0.0,224.0,5.2,1014.3
13588,Skopje,2023-03-22,Spring,12.0,8.4,18.3,13.0,258.0,6.9,1014.5
13588,Skopje,2023-03-23,Spring,11.8,4.0,20.4,0.0,153.0,6.3,1016.6
13588,Skopje,2023-03-24,Spring,12.8,4.4,23.0,0.0,8.0,6.0,1016.0
13588,Skopje,2023-03-25,Spring,14.0,6.0,22.3,0.0,342.0,7.4,1011.2
13588,Skopje,2023-03-26,Spring,15.3,10.2,21.1,0.0,346.0,8.350000000000001,1007.05
13588,Skopje,2023-03-27,Spring,9.7,6.6,14.4,0.0,350.0,9.3,1002.9
13588,Skopje,2023-03-28,Spring,5.4,2.4,9.2,3.0,315.0,24.9,1015.9
13588,Skopje,2023-03-29,Spring,7.3,1.9,14.0,0.0,311.0,16.1,1025.2
13588,Skopje,2023-03-30,Spring,10.2,0.2,18.8,0.0,127.0,6.9,1022.6
13588,Skopje,2023-03-31,Spring,14.1,5.0,22.3,0.0,83.0,5.7,1014.2
13588,Skopje,2023-04-01,Spring,13.9,8.0,20.2,0.0,159.0,10.9,1004.9
13588,Skopje,2023-04-02,Spring,12.4,5.7,19.8,0.5,350.0,5.7,1008.9
13588,Skopje,2023-04-03,Spring,8.7,3.7,13.6,0.0,253.0,11.6,1007.5
13588,Skopje,2023-04-04,Spring,4.3,2.2,7.4,15.0,317.0,28.8,1008.5
13588,Skopje,2023-04-05,Spring,4.7,1.7,8.9,0.0,289.0,12.5,1016.1
13588,Skopje,2023-04-06,Spring,4.9,1.8,9.9,0.0,288.0,10.5,1015.9
13588,Skopje,2023-04-07,Spring,6.9,-1.2,15.3,0.0,266.0,7.5,1016.9
13588,Skopje,2023-04-08,Spring,9.3,1.7,16.9,0.0,145.0,8.4,1018.0
13588,Skopje,2023-04-09,Spring,8.3,6.1,11.1,3.3,73.0,5.0,1019.2
13588,Skopje,2023-04-10,Spring,9.6,6.7,14.8,11.7,304.0,8.7,1017.1
13588,Skopje,2023-04-11,Spring,10.8,7.9,14.5,0.0,286.0,14.9,1013.8
13588,Skopje,2023-04-12,Spring,11.8,6.6,17.7,0.0,298.0,13.5,1009.0
13588,Skopje,2023-04-13,Spring,12.9,2.9,22.0,0.0,89.0,6.8,1008.7
13588,Skopje,2023-04-14,Spring,12.2,7.3,19.2,0.0,239.0,11.0,1006.7
13588,Skopje,2023-04-15,Spring,12.0,4.7,18.5,1.0,25.0,8.0,1010.7
13588,Skopje,2023-04-16,Spring,12.2,8.4,16.1,0.3,259.0,6.3,1010.2
13588,Skopje,2023-04-17,Spring,11.6,9.1,18.5,6.1,161.0,6.9,1009.1
13588,Skopje,2023-04-18,Spring,12.1,8.2,18.2,0.0,29.0,5.8,1011.5
13588,Skopje,2023-04-19,Spring,12.1,9.4,18.3,2.8,309.0,8.4,1012.8
13588,Skopje,2023-04-20,Spring,13.4,7.7,18.9,0.0,301.0,8.7,1013.3
13588,Skopje,2023-04-21,Spring,14.1,6.8,21.1,0.0,265.0,8.1,1012.6
13588,Skopje,2023-04-22,Spring,14.4,8.4,22.0,0.0,259.0,8.6,1013.6
13588,Skopje,2023-04-23,Spring,14.8,6.2,22.3,0.0,69.0,6.7,1014.8
13588,Skopje,2023-04-24,Spring,13.8,7.6,20.6,0.0,111.0,6.5,1012.1
13588,Skopje,2023-04-25,Spring,14.1,10.1,21.4,0.8,15.0,6.3,1007.5
13588,Skopje,2023-04-26,Spring,9.2,7.9,12.5,5.1,281.0,10.4,1010.5
13588,Skopje,2023-04-27,Spring,11.1,6.5,17.0,13.2,304.0,13.1,1017.4
13588,Skopje,2023-04-28,Spring,12.3,4.1,19.3,0.0,298.0,9.8,1020.3
13588,Skopje,2023-04-29,Spring,12.3,6.8,17.9,0.0,348.0,5.6,1016.1
13588,Skopje,2023-04-30,Spring,15.9,8.8,21.9,0.0,239.0,7.8,1014.0
13588,Skopje,2023-05-01,Spring,13.6,6.6,19.5,0.0,125.0,8.7,1016.9
13588,Skopje,2023-05-02,Spring,17.2,9.6,20.8,0.0,89.0,12.3,1018.3
13588,Skopje,2023-05-03,Spring,14.0,12.4,17.5,0.0,69.0,9.5,1018.3
13588,Skopje,2023-05-04,Spring,14.2,12.1,18.9,9.6,324.0,4.7,1018.2
13588,Skopje,2023-05-05,Spring,16.3,10.5,21.4,0.0,280.0,10.0,1018.5
13588,Skopje,2023-05-06,Spring,16.7,9.7,24.2,0.0,230.0,6.7,1016.3
13588,Skopje,2023-05-07,Spring,18.4,8.7,27.0,0.0,45.0,5.7,1016.7
13588,Skopje,2023-05-08,Spring,17.6,12.5,25.6,0.9,278.0,7.7,1017.3
13588,Skopje,2023-05-09,Spring,13.9,12.3,17.1,5.6,293.0,9.4,1018.6
